,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
253,506.0,475699,49579,3025,726312,508840,3486,803390,222314,3850,646691,3742,3138
254,508.0,477248,49535,3053,728714,511511,3434,804191,222878,3858,646133,3684,3176
255,510.0,475521,49984,3029,731026,513485,3648,807306,223224,3880,643197,3598,3129
256,512.0,474818,49450,3116,728527,511513,3493,803135,221740,3906,642316,3508,3083
257,514.0,473937,49598,3040,727415,510625,3444,802767,221609,3851,642549,3646,3013
258,516.0,473587,49561,3096,726509,509656,3437,801489,221365,3842,640534,3694,3186
259,518.0,473925,49493,3053,728945,511040,3494,803129,221562,3850,641193,3583,3129
260,520.0,472918,49308,3097,727288,509676,3458,800136,220779,3849,639749,3670,3180
261,522.0,471881,49335,2965,721826,506436,3505,797854,220584,3846,638900,3655,3156
262,524.0,470168,49019,2977,721883,506321,3434,796247,219626,3911,638927,3608,3199
263,526.0,467757,48952,3013,719490,504635,3506,794316,219081,3779,636768,3608,3104
264,528.0,468552,49029,3034,719685,504114,3469,795163,218839,3883,636160,3554,3100
265,530.0,470901,48844,2997,722531,506587,3608,800605,220611,3906,639739,3689,3173
266,532.0,470136,49200,2944,719373,504514,3518,797513,220717,3947,640252,3702,3126
267,534.0,473582,49556,3149,722316,506357,3446,801555,220822,3893,642045,3553,3052
268,536.0,474141,49417,3050,726889,510111,3536,803283,221715,3780,643836,3494,3000
269,538.0,474943,49539,3004,727383,510590,3563,803142,221412,3909,642567,3563,3050
270,540.0,473912,49598,3020,729513,511470,3513,805789,222055,3921,643219,3597,3145
271,542.0,473826,49668,3030,726259,509053,3581,802923,220665,3766,644053,3664,3085
272,544.0,471586,49437,2984,720676,506049,3554,800748,221637,3752,643100,3640,3085
273,546.0,470935,49321,3112,717526,503051,3500,799184,220484,3893,642246,3599,3166
274,548.0,471193,48789,2968,721208,505995,3506,798704,220616,3928,641070,3722,3186
275,550.0,473724,49313,3022,727427,510352,3498,802663,222023,3805,642002,3716,3148
276,552.0,470935,48834,3106,725194,509136,3466,800520,220864,3750,640795,3559,3081
277,554.0,471951,49219,3115,723601,507221,3524,801127,221215,3840,640479,3608,2976
278,556.0,473265,49228,2919,725317,509248,3575,802118,220996,3875,642710,3629,3222
279,558.0,471675,48818,3064,721696,505966,3439,800301,220509,3901,641377,3497,3000
280,560.0,473382,48798,3070,725858,508901,3458,800582,220157,3889,644612,3518,3065
281,562.0,473040,48964,3036,725672,508953,3475,801588,220994,3825,640756,3718,3180
282,564.0,474239,49197,3023,728313,511204,3489,804793,221312,3798,642236,3556,3019
283,566.0,473349,49238,2945,725095,509088,3453,802179,220515,3909,643068,3712,3154
284,568.0,470553,48866,3044,719893,505013,3597,800234,220241,3984,642252,3497,3092
285,570.0,469172,48730,2978,712754,500490,3461,795159,219163,3904,645023,3517,3008
286,572.0,468267,48673,2999,713418,501138,3459,794495,218689,3879,644065,3585,3084
287,574.0,467932,48408,2952,710192,498131,3539,794620,219122,3962,643179,3658,3129
288,576.0,466301,48853,3038,710221,498903,3509,792624,217669,3822,643595,3585,3111
289,578.0,471318,49119,3086,719843,505385,3565,798979,219978,3748,644149,3712,3205
290,580.0,475293,49980,3024,730077,511952,3501,806933,222375,3905,645255,3583,3175
291,582.0,477194,49721,3014,736167,516519,3489,810912,223830,3847,644894,3571,3067
292,584.0,477631,49584,3058,734643,515741,3525,808141,223414,3940,645117,3657,3162
293,586.0,475378,49489,2976,729235,511630,3529,807528,222608,3880,646024,3671,3106
294,588.0,473000,49120,3015,720463,505476,3558,801687,221264,3890,645313,3773,3223
295,590.0,471066,49144,3063,714927,501556,3473,797990,220296,3865,646875,3609,3122
296,592.0,469415,48628,3114,707918,496346,3428,796531,220389,3923,646870,3605,3166
297,594.0,467720,48991,3045,701314,492305,3540,794550,219974,3772,648551,3608,3143
298,596.0,465751,48871,2994,697269,489246,3492,793318,218548,3990,648631,3631,3185
299,598.0,462767,48058,3080,690973,485268,3508,788618,217136,3806,649186,3605,3152
300,600.0,462278,47870,3179,688297,483401,3440,784273,216611,3940,648499,3528,3092
301,602.0,461963,48363,3104,686271,481835,3553,783581,216637,3789,650055,3704,3158
302,604.0,459921,48099,3005,685368,481222,3465,781880,215948,3935,647260,3685,3161
303,606.0,460781,47841,2970,688220,483320,3471,784112,215982,3852,648796,3709,3172
304,608.0,464416,48361,2915,693994,487468,3563,786806,216787,3925,649933,3555,3005
305,610.0,463798,48468,3055,698105,490188,3476,788168,216807,3830,648287,3602,3164
306,612.0,466031,48404,3060,702859,493009,3508,789935,217593,3925,647927,3514,3020
307,614.0,466547,48325,2956,702103,492533,3528,790037,217902,3823,646654,3651,3176
308,616.0,465152,48755,2975,700131,491576,3512,788463,218096,3786,645889,3691,3140
309,618.0,463756,48049,2959,701163,492635,3544,787414,217285,3843,645121,3508,3136
310,620.0,463901,48160,3022,703626,493745,3498,788978,217895,3875,642438,3593,3074
311,622.0,464047,48929,3065,702743,493528,3449,786871,217707,3930,641743,3615,3063
312,624.0,463424,48466,3045,704001,494421,3389,786809,217383,3863,642248,3546,3095
313,626.0,462225,48485,3006,703871,494415,3466,784319,216366,3820,640745,3654,3149
314,628.0,460137,48095,3018,702229,492854,3479,782211,215754,3831,641203,3649,3107
315,630.0,459572,47896,2987,699493,491329,3495,780643,216336,3769,638000,3611,3129
316,632.0,461663,48383,2976,701515,492102,3455,782811,215895,3811,641581,3565,3041
317,634.0,463154,47925,3066,703147,493652,3449,785599,217290,3757,641868,3619,3055
318,636.0,463676,48398,3033,705129,495348,3409,788231,217024,3749,644639,3568,3049
319,638.0,462734,47863,3021,701667,491784,3451,785493,216026,3867,643785,3617,3051
320,640.0,464513,48205,3036,705271,494866,3487,785750,216289,3987,646924,3562,3110
321,642.0,464125,48266,2967,705023,494586,3439,788009,217639,3783,644303,3658,3073
322,644.0,464222,48424,3039,705708,495272,3387,789137,217522,3874,644623,3473,2935
323,646.0,467469,48530,3071,710519,498139,3397,791402,217996,3864,644457,3627,3076
324,648.0,468456,48215,2984,715653,501944,3435,795547,218961,3790,644794,3667,3204
